YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2020,7,ARI,SEA,37,34
2020,7,LAR,CHI,24,10
2020,8,CAR,ATL,17,25
2020,8,BUF,NE,24,21
2020,8,CIN,TEN,31,20
2020,8,CLE,LV,6,16
2020,8,DET,IND,21,41
2020,8,GB,MIN,22,28
2020,8,KC,NYJ,35,9
2020,8,MIA,LAR,28,17
2020,8,BAL,PIT,24,28
2020,8,DEN,LAC,31,30
2020,8,CHI,NO,23,26
2020,8,SEA,SF,37,27
2020,8,PHI,DAL,23,9
2020,8,NYG,TB,23,25
2020,9,SF,GB,17,34
2020,9,ATL,DEN,34,27
2020,9,BUF,SEA,44,34
2020,9,TEN,CHI,24,17
2020,9,IND,BAL,10,24
2020,9,KC,CAR,33,31
2020,9,MIN,DET,34,20
2020,9,WAS,NYG,20,23
2020,9,JAC,HOU,25,27
2020,9,LAC,LV,26,31
2020,9,DAL,PIT,19,24
2020,9,ARI,MIA,31,34
2020,9,TB,NO,3,38
2020,9,NYJ,NE,27,30
2020,10,TEN,IND,17,34
2020,10,CLE,HOU,10,7
2020,10,DET,WAS,30,27
2020,10,GB,JAC,24,20
2020,10,NYG,PHI,27,17
2020,10,CAR,TB,23,46
2020,10,LV,DEN,37,12
2020,10,MIA,LAC,29,21
2020,10,ARI,BUF,32,30
2020,10,LAR,SEA,23,16
2020,10,NO,SF,27,13
2020,10,PIT,CIN,36,10
2020,10,NE,BAL,23,17
2020,10,CHI,MIN,13,19
2020,11,SEA,ARI,28,21
2020,11,CLE,PHI,22,17
2020,11,NO,ATL,24,9
2020,11,WAS,CIN,20,9
2020,11,CAR,DET,20,0
2020,11,JAC,PIT,3,27
2020,11,BAL,TEN,24,30
2020,11,HOU,NE,27,20
2020,11,DEN,MIA,20,13
2020,11,LAC,NYJ,34,28
2020,11,IND,GB,34,31
2020,11,MIN,DAL,28,31
2020,11,LV,KC,31,35
2020,11,TB,LAR,24,27
2020,12,DET,HOU,25,41
2020,12,DAL,WAS,16,41
2020,12,ATL,LV,43,6
2020,12,BUF,LAC,27,17
2020,12,CIN,NYG,17,19
2020,12,IND,TEN,26,45
2020,12,MIN,CAR,28,27
2020,12,NE,ARI,20,17
2020,12,NYJ,MIA,3,20
2020,12,JAC,CLE,25,27
2020,12,DEN,NO,3,31
2020,12,LAR,SF,20,23
2020,12,TB,KC,24,27
2020,12,GB,CHI,41,25
2020,12,PHI,SEA,17,23
2020,12,PIT,BAL,19,14
2020,13,ATL,NO,16,21
2020,13,CHI,DET,30,34
2020,13,TEN,CLE,35,41
2020,13,MIA,CIN,19,7
2020,13,MIN,JAC,27,24
2020,13,NYJ,LV,28,31
2020,13,HOU,IND,20,26
2020,13,ARI,LAR,28,38
2020,13,SEA,NYG,12,17
2020,13,GB,PHI,30,16
2020,13,LAC,NE,0,45
2020,13,KC,DEN,22,16
2020,13,PIT,WAS,17,23
2020,13,SF,BUF,24,34
2020,13,BAL,DAL,34,17
2020,14,LAR,NE,24,3
2020,14,CHI,HOU,36,7
2020,14,CIN,DAL,7,30
2020,14,MIA,KC,27,33
2020,14,NYG,ARI,7,26
2020,14,TB,MIN,26,14
2020,14,CAR,DEN,27,32
2020,14,JAC,TEN,10,31
2020,14,LV,IND,27,44
2020,14,SEA,NYJ,40,3
2020,14,DET,GB,24,31
2020,14,PHI,NO,24,21
2020,14,LAC,ATL,20,17
2020,14,SF,WAS,15,23
2020,14,BUF,PIT,26,15
2020,14,CLE,BAL,42,47
2020,15,LV,LAC,27,30
2020,15,DEN,BUF,19,48
2020,15,GB,CAR,24,16
2020,15,ATL,TB,27,31
2020,15,DAL,SF,41,33
2020,15,TEN,DET,46,25
2020,15,IND,HOU,27,20
2020,15,MIA,NE,22,12
2020,15,MIN,CHI,27,33
2020,15,WAS,SEA,15,20
2020,15,BAL,JAC,40,14
2020,15,LAR,NYJ,20,23
2020,15,ARI,PHI,33,26
2020,15,NO,KC,29,32
2020,15,NYG,CLE,6,20
2020,15,CIN,PIT,27,17
2020,16,NO,MIN,52,33
2020,16,DET,TB,7,47
2020,16,ARI,SF,12,20
2020,16,LV,MIA,25,26
2020,16,KC,ATL,17,14
2020,16,NYJ,CLE,23,16
2020,16,PIT,IND,28,24
2020,16,JAC,CHI,17,41
2020,16,BAL,NYG,27,13
2020,16,HOU,CIN,31,37
2020,16,LAC,DEN,19,16
2020,16,WAS,CAR,13,20
2020,16,DAL,PHI,37,17
2020,16,SEA,LAR,20,9
2020,16,GB,TEN,40,14
2020,16,NE,BUF,9,38
2020,17,BUF,MIA,56,26
2020,17,CIN,BAL,3,38
2020,17,CLE,PIT,24,22
2020,17,DET,MIN,35,37
2020,17,NE,NYJ,28,14
2020,17,NYG,DAL,23,19
2020,17,TB,ATL,44,27
2020,17,CHI,GB,16,35
2020,17,DEN,LV,31,32
2020,17,IND,JAC,28,14
2020,17,KC,LAC,21,38
2020,17,LAR,ARI,18,7
2020,17,SF,SEA,23,26
2020,17,CAR,NO,7,33
2020,17,HOU,TEN,38,41
2020,17,PHI,WAS,14,20
