YEAR,WEEK,TEAM,LG,LT,C,RT,RG,TE,HB,QB,WR,DE,DT,LB,CB,S,ST,LS,K,P
2008,1,KC,72.7,83.2,66.4,67.2,57.5,75.4,57.79814814814816,71.24920634920635,58.7920634920635,61.420833333333334,63.108108108108105,45.476223776223776,63.20191082802547,65.83798449612402,0.0,0.0,0.0,0.0
2008,1,OAK,74.87796610169492,77.62542372881356,75.3,68.2,72.4,61.06911764705882,57.155999999999985,44.0,59.60944881889765,55.88965517241379,58.32741935483871,57.76264367816093,52.014925373134325,40.99674796747967,0.0,0.0,0.0,0.0
2008,1,SD,52.7,63.2,51.5,65.5,54.8,77.5,65.21489361702127,83.1,69.77652173913043,52.241085271317836,61.565625,48.448,69.43837209302326,55.06625766871165,0.0,0.0,0.0,0.0
2008,1,STL,55.8,75.87826086956521,49.2,54.8,42.3,70.0295081967213,57.599999999999994,42.0,55.02429906542056,58.36442953020135,36.26742424242425,57.52041884816754,52.59673913043478,42.768027210884355,0.0,0.0,0.0,0.0
2008,1,MIA,48.3,83.8,55.5,72.31060606060606,66.5,90.03800000000001,52.342528735632186,70.5,55.68881118881119,53.58,54.527906976744184,57.977,67.68771929824561,66.29383561643837,0.0,0.0,0.0,0.0
2008,1,MIN,53.9,52.28947368421053,80.6,67.8,74.6,67.3980198019802,72.00101010101011,59.9,56.382777777777775,69.45714285714284,53.542857142857144,60.9936170212766,58.127205882352946,62.38514851485148,0.0,0.0,0.0,0.0
2008,1,NE,71.8,72.7,63.3,80.8,64.2,60.025,64.2328947368421,62.87499999999999,65.82179487179486,55.502380952380946,71.50338983050847,63.38798283261802,69.07692307692308,52.38827586206896,0.0,0.0,0.0,0.0
2008,1,NO,61.0,70.8,75.2,85.8,62.7,71.6025641025641,52.88723404255319,80.6,64.66953125,52.48208955223881,53.02900763358778,52.726470588235294,66.87185628742515,63.71703703703703,0.0,0.0,0.0,0.0
2008,1,NYG,78.5,77.5,86.0,91.6,83.2,70.7449438202247,62.545132743362835,53.8,67.42483660130718,68.97317073170733,52.10927835051547,60.03240740740742,75.48943661971829,55.04296296296297,0.0,0.0,0.0,0.0
2008,1,NYJ,36.0,69.0,75.4,85.9,67.6,74.05405405405405,60.86483516483516,76.9,66.8968,58.98692307692307,78.66956521739131,59.6995867768595,86.31923076923077,72.47647058823529,0.0,0.0,0.0,0.0
2008,1,PHI,69.28068181818183,65.0,73.5,79.5,88.09431818181817,63.55454545454546,56.171052631578945,81.72191780821919,71.21837837837836,56.620000000000005,68.275,78.88846153846156,70.55438596491227,67.01057692307693,0.0,0.0,0.0,0.0
2008,1,PIT,69.4,68.89333333333335,72.66333333333333,68.7,55.64333333333333,82.05979381443301,57.48765432098765,76.22333333333334,67.59836065573772,64.35126050420168,42.605714285714285,65.5493927125506,64.24012345679012,63.86923076923077,0.0,0.0,0.0,0.0
2008,1,SF,51.0,59.1,59.9,60.7,75.14,83.878431372549,47.9375,61.3,58.56761904761904,66.24078212290503,67.56434782608696,59.76511627906978,63.39780219780221,78.46903225806452,0.0,0.0,0.0,0.0
2008,1,SEA,50.4,75.4,44.0,59.2,29.9,44.48421052631578,52.886,56.0,52.87021276595745,55.768595041322314,68.28518518518517,68.13038674033149,67.83381294964029,57.550000000000004,0.0,0.0,0.0,0.0
2008,1,TB,55.6,72.2,70.6,62.8,63.5,60.30919540229885,63.93636363636364,54.7,63.42684563758391,54.03781512605042,53.854166666666664,55.84124999999999,56.87285714285714,59.9,0.0,0.0,0.0,0.0
2008,1,TEN,57.5,68.0,85.6,73.1,89.8,77.3275,64.80744680851063,41.165573770491804,52.23358778625955,65.37438016528927,73.94227642276424,53.27341772151899,73.47465753424659,69.64065040650407,0.0,0.0,0.0,0.0
2008,1,WAS,71.8,76.2,71.3,64.3,75.8,49.1920634920635,60.47733333333333,62.7,57.3978102189781,42.80135135135136,55.88776978417266,51.523469387755114,64.71324503311257,71.0421768707483,0.0,0.0,0.0,0.0
2008,2,ARI,67.7,81.1,79.9,67.7,44.50454545454546,57.71408450704225,54.92340425531915,79.03809523809524,77.77066666666667,59.212871287128706,66.4,60.872103004291844,57.03191489361702,64.09668874172186,0.0,0.0,0.0,0.0
2008,2,ATL,64.8,45.13768115942029,67.0,55.2,69.8,60.9,52.45326086956521,43.9,63.59668508287293,58.84525547445256,65.2791304347826,54.386285714285705,47.20536912751678,59.75,0.0,0.0,0.0,0.0
2008,2,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2,BUF,89.5,58.9,64.3,66.14285714285714,55.031578947368416,56.557627118644064,55.65903614457831,80.3,70.58251748251747,55.59495798319328,64.56842105263158,54.95695364238411,76.12592592592593,67.36050420168067,0.0,0.0,0.0,0.0
2008,2,CAR,63.9,64.6,85.6,74.1,71.1,56.380769230769225,60.111111111111114,72.9,68.05309734513276,55.29357142857142,66.8495652173913,75.7,80.99999999999999,71.0832,0.0,0.0,0.0,0.0
2008,2,CHI,52.1,52.0,60.7,75.3,60.1,52.27666666666667,60.98749999999999,51.7,55.646511627906975,52.6948275862069,58.22820512820513,60.83,60.557364341085275,65.05,0.0,0.0,0.0,0.0
2008,2,CIN,73.5,88.80666666666666,74.4,78.8,85.6,57.336363636363636,50.50786516853933,46.81896551724138,61.32361111111111,70.7179104477612,51.72,67.26174863387978,51.467424242424244,64.7376,0.0,0.0,0.0,0.0
2008,2,CLE,78.0,85.1,56.6,57.9,59.2,61.16756756756756,58.11847826086956,58.4,53.52374100719424,64.64752475247525,80.39833333333333,52.4151376146789,54.10325203252033,62.53360000000001,0.0,0.0,0.0,0.0
2008,2,DAL,56.4,59.5,73.4,59.9,65.1,71.40736842105262,62.11625,76.4,68.67818181818183,51.40927835051547,53.9961038961039,69.45311203319503,54.82421052631579,51.0801652892562,0.0,0.0,0.0,0.0
2008,2,DEN,69.9,68.6,68.4,68.0,81.6,66.39062499999999,64.315625,79.5,72.85690607734807,56.128181818181815,50.038834951456316,44.1875,51.167415730337076,36.37096774193548,0.0,0.0,0.0,0.0
2008,2,DET,75.2,68.4,68.5,67.84705882352942,57.3,59.80384615384616,60.37674418604651,47.7,55.31584158415841,67.54436090225563,58.5375,56.73899371069182,56.811413043478254,66.55,0.0,0.0,0.0,0.0
2008,2,GB,79.21052631578948,58.3,74.2,69.8,63.6,72.44375,60.9043956043956,89.02352941176471,66.53891891891892,65.840625,64.52857142857142,67.40597014925373,72.45631067961165,63.22794117647059,0.0,0.0,0.0,0.0
2008,2,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,2,IND,56.3,41.202298850574714,49.3,52.7,67.3,51.74473684210526,64.81764705882354,69.2,71.37513812154697,60.13835616438355,38.16509433962265,50.777906976744184,64.43,50.318604651162794,0.0,0.0,0.0,0.0
2008,2,JAC,58.8,64.8,60.7,75.7,68.99838709677418,57.60704225352112,65.44588235294117,66.5,66.17462686567164,70.82564102564103,61.75714285714285,51.78600000000001,60.34601769911504,55.80222222222223,0.0,0.0,0.0,0.0
2008,2,KC,68.3,69.7,56.2,43.4,56.6,65.80285714285712,55.50736842105263,51.17285714285713,60.309248554913296,50.8968992248062,52.64180327868853,49.73659793814433,50.737226277372265,64.48721804511278,0.0,0.0,0.0,0.0
2008,2,OAK,91.7,72.9,78.4,86.0,88.0,79.752,61.24910714285715,37.7,61.48043478260869,69.10373134328358,61.517741935483876,83.25757575757576,69.46306818181817,75.35570469798658,0.0,0.0,0.0,0.0
2008,2,SD,90.4,56.6,59.5,90.0,80.8,70.7211267605634,58.464444444444446,83.2,74.8956140350877,52.26267605633802,54.43698630136986,54.26241610738255,58.242021276595736,48.37748691099477,0.0,0.0,0.0,0.0
2008,2,STL,50.5,79.2,65.9,73.3,56.9,61.537499999999994,56.88354430379747,64.3,59.5294964028777,61.83955223880597,58.98151260504201,50.33030303030303,51.02215189873418,57.9,0.0,0.0,0.0,0.0
2008,2,MIA,56.9,75.5,61.4,63.8,53.30333333333333,68.57674418604651,50.711904761904776,59.888333333333335,65.83461538461539,60.08473282442748,57.67450980392156,57.91115879828327,50.31627906976745,51.748,0.0,0.0,0.0,0.0
2008,2,MIN,97.7,79.4,86.9,86.4,59.3,73.82608695652175,74.64123711340206,67.7,62.160317460317465,78.79076923076923,74.24615384615385,75.3423611111111,64.51767955801105,57.8,0.0,0.0,0.0,0.0
2008,2,NE,91.8,91.4,64.2,72.3,72.6,55.11323529411765,55.69583333333333,49.5,58.224264705882355,65.3343137254902,51.656363636363636,60.35217391304347,68.59019607843138,70.70677966101695,0.0,0.0,0.0,0.0
2008,2,NO,76.2,57.9,68.9,69.3,75.4,53.59733333333334,60.969318181818174,56.8,59.4265625,47.113422818791946,47.78357142857142,62.9741935483871,54.57976878612716,46.263194444444444,0.0,0.0,0.0,0.0
2008,2,NYG,64.7,60.8,58.665625,62.3828125,75.9,74.04193548387097,65.34456521739129,74.884375,73.33012048192771,63.35652173913044,70.47765957446809,64.18983050847459,61.32432432432432,57.126428571428576,0.0,0.0,0.0,0.0
2008,2,NYJ,65.9,67.6,73.1,67.6,67.1,63.114285714285714,62.51081081081081,68.1,62.1081081081081,46.83666666666667,77.05555555555556,60.60422535211267,60.27482993197279,70.21968503937008,0.0,0.0,0.0,0.0
2008,2,PHI,55.0,72.6,59.4,66.9,67.56363636363636,55.54242424242425,61.670103092783506,80.7,57.468263473053895,57.98897637795276,61.35321100917431,50.680851063829785,60.364799999999995,54.3752,0.0,0.0,0.0,0.0
2008,2,PIT,87.2,57.8,52.2,75.6,60.8,76.8945945945946,53.2672131147541,79.7,71.96106194690266,52.322131147540986,67.72857142857144,59.701709401709394,67.73758865248227,85.99242424242425,0.0,0.0,0.0,0.0
2008,2,SF,45.8,55.2,56.4,56.69589041095891,62.7,44.678378378378376,55.14166666666667,76.5,70.08666666666667,55.29344262295082,44.09417475728155,72.46666666666667,79.94213836477986,63.04647887323944,0.0,0.0,0.0,0.0
2008,2,SEA,88.6,89.4,73.1,67.4,79.6,71.453125,59.758181818181804,68.1,53.72209944751381,64.58992805755398,65.6504132231405,65.21213592233009,50.07325581395349,43.67289156626506,0.0,0.0,0.0,0.0
2008,2,TB,73.3,59.2,68.5,85.3,59.8,69.11724137931034,69.30943396226417,53.2,57.49685039370079,70.5703947368421,63.804310344827584,56.00454545454545,64.36666666666667,64.34779411764706,0.0,0.0,0.0,0.0
2008,2,TEN,54.3,69.3,78.82857142857142,85.7,62.2,53.688505747126435,63.48224299065421,63.6,69.68181818181819,57.44017094017094,45.07435897435898,57.71586206896553,69.32097902097902,79.64260869565219,0.0,0.0,0.0,0.0
2008,2,WAS,87.2,91.2,81.0,69.8,88.4,80.50952380952381,65.08303571428571,70.9,75.75426829268291,56.407142857142865,57.562385321100926,74.4948905109489,63.79466666666666,80.46120689655173,0.0,0.0,0.0,0.0
2008,3,ARI,72.8,64.9,67.3,75.8,62.9,78.02941176470588,62.44705882352941,61.9,68.71761363636364,56.15,63.60181818181819,56.10000000000001,53.94149659863945,59.803726708074535,0.0,0.0,0.0,0.0
2008,3,ATL,47.2,70.10526315789474,74.9,71.9,80.0,75.41780821917808,65.85421686746989,76.0,68.66638655462184,60.09545454545454,54.760902255639095,67.37287234042553,77.08092485549133,72.30000000000001,0.0,0.0,0.0,0.0
2008,3,BAL,88.4,67.6,60.1,77.18915662650603,78.0,61.48470588235295,60.75982905982906,55.0,72.57027027027026,72.08173913043478,58.879411764705885,69.45705521472392,69.12392638036808,83.19661016949155,0.0,0.0,0.0,0.0
2008,3,BUF,70.7,73.66973684210527,55.7,65.5,70.2,53.0,57.138888888888886,80.0,66.21204188481676,68.561,57.11200000000001,56.29022556390978,68.70892857142857,54.82857142857143,0.0,0.0,0.0,0.0
2008,3,CAR,46.9,57.3,50.6,49.7,56.5,66.41095890410959,53.22025316455696,56.0,67.10078125,57.335172413793096,62.339999999999996,48.96054054054054,58.95714285714285,66.5,0.0,0.0,0.0,0.0
2008,3,CHI,71.7,56.1,59.9,60.9,49.6,56.30990099009901,60.941592920353976,64.5,68.19358974358974,56.491279069767444,51.913953488372094,72.04678899082569,62.618867924528296,57.300000000000004,0.0,0.0,0.0,0.0
2008,3,CIN,65.3,45.9,72.4,72.6,72.3,62.6,50.620720720720726,68.1,69.80952380952381,54.66013986013986,58.73802816901408,64.38087431693988,60.76871508379889,65.32827586206895,0.0,0.0,0.0,0.0
2008,3,CLE,60.199999999999996,63.7,57.5,63.0,0.0,47.90769230769231,67.70135135135135,37.1,50.84736842105263,57.099295774647885,51.47692307692308,56.15555555555556,59.82100840336134,76.05615384615385,0.0,0.0,0.0,0.0
2008,3,DAL,63.20434782608695,60.6,72.4,73.2,89.4,85.83125000000001,70.16239316239316,46.0,55.46666666666667,53.44528301886793,61.45652173913044,54.931330472103,63.363025210084025,56.57661290322581,0.0,0.0,0.0,0.0
2008,3,DEN,79.0,71.7,84.5,59.5,72.0,55.25,62.01717171717171,83.5,70.41015625,59.69144736842105,52.87520661157025,56.784615384615385,64.65555555555557,49.77051282051283,0.0,0.0,0.0,0.0
2008,3,DET,56.7,66.2,60.7,57.6,67.96428571428571,45.165789473684214,60.992,47.35892857142857,51.22335329341317,54.70074074074074,53.8233082706767,54.43333333333334,53.07962962962963,46.30441176470588,0.0,0.0,0.0,0.0
2008,3,GB,73.9,80.3,76.0,66.0,59.0,66.16666666666667,67.4493670886076,62.6,63.66,63.39183673469387,55.83053435114503,49.7903743315508,65.26089743589743,64.44057971014492,0.0,0.0,0.0,0.0
2008,3,HOU,66.0,31.8,75.6,64.5,63.4,70.2170731707317,58.39803921568627,42.3,60.05120481927711,49.92700729927007,47.01025641025641,63.21123595505618,58.41838235294117,59.9208,0.0,0.0,0.0,0.0
2008,3,IND,76.9,89.9,62.6,67.5,60.82,87.02236842105263,63.328301886792445,74.6,67.33388429752065,55.63162393162393,44.62114285714285,47.30945273631841,70.80548780487806,58.340410958904116,0.0,0.0,0.0,0.0
2008,3,JAC,59.0,74.6,69.8,93.4,64.8,71.8,74.3099099099099,57.0,67.87972972972972,47.04653465346534,53.492999999999995,55.592125984251965,47.84864864864865,59.81801801801801,0.0,0.0,0.0,0.0
2008,3,KC,82.7,55.1,62.5,61.9,71.1,67.45934065934065,59.183018867924524,44.7,58.222699386503066,58.872277227722776,56.246017699115036,48.82,51.9900826446281,48.68695652173912,0.0,0.0,0.0,0.0
2008,3,OAK,84.8,56.5,78.5,70.9,81.1,56.457142857142856,60.3047619047619,54.9,57.811711711711716,56.502649006622526,67.38219178082191,57.41443298969071,59.313903743315514,56.11518987341773,0.0,0.0,0.0,0.0
2008,3,SD,77.7,58.6,80.5,58.8,83.7,58.7840425531915,53.935869565217395,66.1,70.85391304347826,56.02391304347825,44.4,53.994017094017096,71.159375,67.89019607843137,60.0,0.0,0.0,0.0
2008,3,STL,72.63499999999999,74.2,70.5,67.1,63.8,58.3111111111111,50.542307692307695,49.1,58.79626865671641,56.487857142857145,52.875,56.49187817258884,46.8578034682081,42.91357142857142,0.0,0.0,0.0,0.0
2008,3,MIA,80.1,81.6,66.7,60.2,76.0,74.0957894736842,64.55402298850575,89.93684210526315,68.54077669902911,70.35892857142858,57.536,74.92721518987342,69.02331288343558,69.34140127388535,0.0,0.0,0.0,0.0
2008,3,MIN,80.6,67.0,49.2,82.9,68.0,70.42699999999999,65.91460674157302,67.4,69.39935897435898,61.613392857142856,71.01875,71.2952380952381,71.22962962962963,61.6,0.0,0.0,0.0,0.0
2008,3,NE,52.6,80.4,65.8,46.3,59.5,47.98356164383562,52.075714285714284,34.89016393442623,60.92777777777777,52.50578512396694,53.984210526315785,44.133018867924534,58.30909090909091,68.78110236220473,0.0,0.0,0.0,0.0
2008,3,NO,68.1,67.80399999999999,56.1,81.1,75.7,84.44387755102039,68.05454545454545,83.4,66.43413173652695,70.21311475409836,55.869354838709675,52.09483870967742,59.85878378378377,37.74754098360656,0.0,0.0,0.0,0.0
2008,3,NYG,82.3,72.7,65.2,78.4,78.5,64.51666666666667,61.01276595744681,77.4,60.87659574468085,55.29611111111111,56.25178571428571,63.44285714285713,72.62765957446808,61.54918032786884,0.0,0.0,0.0,0.0
2008,3,NYJ,80.9,75.5,79.7,69.0,66.4,59.70000000000001,43.80943396226415,47.00882352941177,59.9873786407767,63.3211382113821,44.435294117647054,60.829237288135594,68.48617886178862,60.84173228346457,60.0,0.0,0.0,0.0
2008,3,PHI,90.4,74.2,75.9,56.4,51.1,55.78208955223881,59.87142857142857,60.03846153846154,65.225,80.56223776223774,66.1723404255319,72.60000000000001,66.71082802547771,77.35,0.0,0.0,0.0,0.0
2008,3,PIT,34.3,52.6,37.8,50.7,56.8,66.47195121951219,48.256521739130434,32.419999999999995,62.87046979865772,61.354615384615386,63.95581395348837,55.50115384615384,73.84078947368421,70.65,0.0,0.0,0.0,0.0
2008,3,SF,65.4470588235294,94.5,64.4,71.6,67.3,64.4219512195122,63.25319148936171,83.8,61.234177215189874,71.01493506493507,67.7279411764706,68.26944444444445,54.105442176870746,53.07553956834533,0.0,0.0,0.0,0.0
2008,3,SEA,74.4,81.092,59.2,75.1,86.0,86.17323943661971,68.73252032520324,90.9,65.58675496688743,51.86415094339622,47.493877551020404,79.87636363636364,65.5661971830986,66.65086206896552,0.0,0.0,0.0,0.0
2008,3,TB,69.0,75.6,67.2,78.4,75.2,62.161538461538456,54.1822033898305,67.4,67.16205128205128,80.97974683544304,63.352898550724646,70.89313725490196,59.83915662650602,61.95675675675676,0.0,0.0,0.0,0.0
2008,3,TEN,90.3,78.4,67.8,63.3,75.6,68.8326923076923,54.122352941176466,66.0,64.27460317460317,77.85744680851063,55.92573529411765,68.38432432432433,70.28214285714286,67.4,0.0,0.0,0.0,0.0
2008,3,WAS,75.0,74.3,51.4,61.93235294117647,84.4,87.08205128205127,58.972,78.2,62.69012345679012,58.965,57.56979166666667,59.892741935483876,66.85222929936306,68.5659090909091,0.0,0.0,0.0,0.0
2008,4,ARI,58.9,84.2,51.3,70.8,75.1,64.39999999999999,60.752808988764045,46.7,62.72036363636363,35.33484848484849,55.5175,61.1562248995984,61.660736196319014,57.73006535947713,0.0,0.0,0.0,0.0
2008,4,ATL,66.9,62.3,70.4,53.5,71.6,53.567796610169495,65.80114942528735,56.8,58.93349282296651,61.48372093023256,59.91,68.87868852459016,55.6,47.982539682539674,0.0,0.0,0.0,0.0
2008,4,BAL,70.2,72.1,52.0,62.305263157894736,67.7,61.15308641975308,58.006611570247934,62.9,69.42,64.68880000000001,72.91282051282052,82.54556213017752,51.17259259259259,60.93,0.0,0.0,0.0,0.0
2008,4,BUF,81.1,56.8952380952381,48.5,53.6,60.0,55.81851851851851,76.29268292682927,66.9,69.40855263157894,66.2439393939394,66.05149253731345,65.7,64.56363636363636,43.16737588652482,0.0,0.0,0.0,0.0
2008,4,CAR,50.5,63.89701492537313,63.4,69.68095238095238,75.6,57.6958762886598,60.833673469387755,87.05714285714286,85.19166666666666,56.18351648351649,62.2578431372549,71.15240963855422,75.86243386243385,58.199999999999996,0.0,0.0,0.0,0.0
2008,4,CHI,69.3,60.1,48.4,47.1,73.1,56.64123711340206,57.142857142857146,59.9,64.96060606060605,58.811194029850746,63.625373134328356,64.58674698795181,62.15917159763315,63.35000000000001,0.0,0.0,0.0,0.0
2008,4,CIN,64.7,66.6,57.0,67.3,70.2,63.3,46.32054794520548,41.1,65.84782608695652,56.95857142857143,48.05384615384615,59.00454545454545,63.05652173913043,76.85114503816793,0.0,0.0,0.0,0.0
2008,4,CLE,82.8,87.9,76.2,57.7044776119403,73.4,75.12105263157896,70.28974358974358,54.1,66.8910569105691,43.23707865168539,79.8,70.551376146789,70.13788819875776,62.36470588235294,0.0,0.0,0.0,0.0
2008,4,DAL,41.7,67.1,58.2,66.3,74.7,66.79764705882351,56.509677419354844,73.7,66.26756756756757,51.06214285714285,49.75352112676057,61.261702127659575,46.4345744680851,60.83524590163934,0.0,0.0,0.0,0.0
2008,4,DEN,71.3,72.6,67.4,63.9,61.4,66.75280898876404,59.81318681318681,61.8,65.4691891891892,60.237142857142864,60.76111111111111,55.833898305084745,71.31333333333333,48.8,0.0,0.0,0.0,0.0
2008,4,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,GB,59.7,62.2,61.9,50.3,52.2,46.45522388059702,48.125,49.05555555555556,61.71582733812949,45.21395348837209,53.19929577464789,68.83989361702129,66.93781094527363,69.82774193548387,0.0,0.0,0.0,0.0
2008,4,HOU,64.8,84.7,70.2,66.7,62.9,75.83421052631579,62.51935483870968,78.7,65.73397435897436,72.36190476190475,59.3526717557252,62.698773006134964,42.943511450381685,62.919327731092444,0.0,0.0,0.0,0.0
2008,4,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,JAC,55.3,61.9,69.1,74.0,62.09830508474577,38.18651685393259,63.06708860759494,87.0,75.96299212598424,61.59798657718121,57.46902654867257,66.43772455089821,62.45935483870967,48.3,0.0,0.0,0.0,0.0
2008,4,KC,75.0,77.42380952380954,37.1,65.2,89.9,62.304651162790684,68.53423423423423,82.6,68.15423728813559,52.546308724832215,68.34313725490196,70.18767772511848,57.71475409836065,56.23057324840765,0.0,0.0,0.0,0.0
2008,4,OAK,49.7,43.1,66.1,62.16901408450704,58.9,58.88701298701299,56.72242990654205,55.5,56.24096385542169,62.4015625,65.52413793103449,67.8092485549133,60.92903225806452,44.335460992907805,0.0,0.0,0.0,0.0
2008,4,SD,66.7,54.5,56.1,68.0,79.3,72.92173913043479,54.40299999999999,58.5,63.55762711864407,73.46479999999998,67.32727272727273,68.10426356589149,63.94146341463414,70.21783439490446,0.0,0.0,0.0,0.0
2008,4,STL,57.4,66.2,72.8,71.7,81.2,55.36976744186047,58.165217391304346,60.9,60.266447368421055,63.66559999999999,63.35462184873949,63.01204819277108,69.03757961783441,59.400000000000006,0.0,0.0,0.0,0.0
2008,4,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,MIN,65.4,54.0,61.7,62.3,56.4,69.74536082474228,67.73636363636363,60.859154929577464,62.61411764705882,57.57226277372263,78.875,73.35315789473684,62.50253164556962,58.81386861313869,0.0,0.0,0.0,0.0
2008,4,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,NO,83.4,70.4,69.8,67.6,68.5,55.890540540540535,52.191964285714285,89.0,73.03231707317074,63.87985074626865,52.36141732283464,55.91788079470198,67.70575916230366,61.05597014925373,0.0,0.0,0.0,0.0
2008,4,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,4,NYJ,90.3,95.0,80.6,69.5,65.2,65.95934065934067,57.1625,77.3,67.29527027027028,74.94306569343067,69.78684210526315,60.877307692307696,64.96948529411765,62.70348837209303,0.0,0.0,0.0,0.0
2008,4,PHI,64.4,72.1,68.1,75.4,54.5,58.940540540540546,50.61134020618557,72.4,62.099999999999994,76.5,70.32280701754387,58.003977272727276,58.64444444444445,57.0,0.0,0.0,0.0,0.0
2008,4,PIT,53.5,52.1,59.8,70.3,47.75263157894737,60.51264367816093,53.949999999999996,59.8,66.66742424242423,59.885999999999996,63.9,71.68082191780823,63.14910179640718,77.64999999999999,0.0,0.0,0.0,0.0
2008,4,SF,68.14328358208955,67.6,77.5,67.2,59.9,80.81525423728813,61.9780487804878,51.5,59.69329896907217,58.91508379888268,52.414049586776855,79.32366412213739,62.46216216216216,54.87015706806283,0.0,0.0,0.0,0.0
2008,4,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
