YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2013,6,NYJ,PIT,6,19
2013,6,TB,PHI,20,31
2013,6,BAL,GB,17,19
2013,6,HOU,STL,13,38
2013,6,DEN,JAC,35,19
2013,6,SEA,TEN,20,13
2013,6,NE,NO,30,27
2013,6,SF,ARI,32,20
2013,6,DAL,WAS,31,16
2013,6,SD,IND,19,9
2013,7,ARI,SEA,22,34
2013,7,ATL,TB,31,23
2013,7,DET,CIN,24,27
2013,7,MIA,BUF,21,23
2013,7,NYJ,NE,30,27
2013,7,PHI,DAL,3,17
2013,7,WAS,CHI,45,41
2013,7,CAR,STL,30,15
2013,7,JAC,SD,6,24
2013,7,TEN,SF,17,31
2013,7,GB,CLE,31,13
2013,7,KC,HOU,17,16
2013,7,PIT,BAL,19,16
2013,7,IND,DEN,39,33
2013,7,NYG,MIN,23,7
2013,8,TB,CAR,13,31
2013,8,DET,DAL,31,30
2013,8,KC,CLE,23,17
2013,8,NE,MIA,27,17
2013,8,NO,BUF,35,17
2013,8,PHI,NYG,7,15
2013,8,JAC,SF,10,42
2013,8,CIN,NYJ,49,9
2013,8,OAK,PIT,21,18
2013,8,DEN,WAS,45,21
2013,8,ARI,ATL,27,13
2013,8,MIN,GB,31,44
2013,8,STL,SEA,9,14
2013,9,MIA,CIN,22,20
2013,9,BUF,KC,13,23
2013,9,DAL,MIN,27,23
2013,9,STL,TEN,21,28
2013,9,NYJ,NO,26,20
2013,9,WAS,SD,30,24
2013,9,CAR,ATL,34,10
2013,9,OAK,PHI,20,49
2013,9,SEA,TB,27,24
2013,9,CLE,BAL,24,18
2013,9,NE,PIT,55,31
2013,9,HOU,IND,24,27
2013,9,GB,CHI,20,27
2013,10,MIN,WAS,34,27
2013,10,ATL,SEA,10,33
2013,10,CHI,DET,19,21
2013,10,GB,PHI,13,27
2013,10,TEN,JAC,27,29
2013,10,IND,STL,8,38
2013,10,NYG,OAK,24,20
2013,10,PIT,BUF,23,10
2013,10,BAL,CIN,20,17
2013,10,SF,CAR,9,10
2013,10,ARI,HOU,27,24
2013,10,SD,DEN,20,28
2013,10,NO,DAL,49,17
2013,10,TB,MIA,22,19
2013,11,TEN,IND,27,30
2013,11,BUF,NYJ,37,14
2013,11,CHI,BAL,23,20
2013,11,CIN,CLE,41,20
2013,11,PHI,WAS,24,16
2013,11,PIT,DET,37,27
2013,11,TB,ATL,41,28
2013,11,JAC,ARI,14,27
2013,11,HOU,OAK,23,28
2013,11,MIA,SD,20,16
2013,11,NO,SF,23,20
2013,11,NYG,GB,27,13
2013,11,SEA,MIN,41,20
2013,11,DEN,KC,27,17
2013,11,CAR,NE,24,20
2013,12,ATL,NO,13,17
2013,12,CLE,PIT,11,27
2013,12,DET,TB,21,24
2013,12,GB,MIN,26,26
2013,12,KC,SD,38,41
2013,12,STL,CHI,42,21
2013,12,MIA,CAR,16,20
2013,12,BAL,NYJ,19,3
2013,12,HOU,JAC,6,13
2013,12,OAK,TEN,19,23
2013,12,ARI,IND,40,11
2013,12,NYG,DAL,21,24
2013,12,NE,DEN,34,31
2013,12,WAS,SF,6,27
2013,13,DET,GB,40,10
2013,13,DAL,OAK,31,24
2013,13,BAL,PIT,22,20
2013,13,CLE,JAC,28,32
2013,13,IND,TEN,22,14
2013,13,MIN,CHI,23,20
2013,13,NYJ,MIA,3,23
2013,13,PHI,ARI,24,21
2013,13,CAR,TB,27,6
2013,13,HOU,NE,31,34
2013,13,BUF,ATL,31,34
2013,13,SF,STL,23,13
2013,13,KC,DEN,28,35
2013,13,SD,CIN,10,17
2013,13,WAS,NYG,17,24
2013,13,SEA,NO,34,7
2013,14,JAC,HOU,27,20
2013,14,CIN,IND,42,28
2013,14,GB,ATL,22,21
2013,14,NE,CLE,27,26
2013,14,NYJ,OAK,37,27
2013,14,PHI,DET,34,20
2013,14,PIT,MIA,28,34
2013,14,TB,BUF,27,6
2013,14,WAS,KC,10,45
2013,14,BAL,MIN,29,26
2013,14,DEN,TEN,51,28
2013,14,ARI,STL,30,10
2013,14,SD,NYG,37,14
2013,14,SF,SEA,19,17
2013,14,NO,CAR,31,13
2013,14,CHI,DAL,45,28
2013,15,DEN,SD,20,27
2013,15,ATL,WAS,27,26
2013,15,CLE,CHI,31,38
2013,15,IND,HOU,25,3
2013,15,MIA,NE,24,20
2013,15,MIN,PHI,48,30
2013,15,NYG,SEA,0,23
2013,15,TB,SF,14,33
2013,15,JAC,BUF,20,27
2013,15,OAK,KC,31,56
2013,15,CAR,NYJ,30,20
2013,15,DAL,GB,36,37
2013,15,TEN,ARI,34,37
2013,15,STL,NO,27,16
2013,15,PIT,CIN,30,20
2013,15,DET,BAL,16,18
2013,16,BUF,MIA,19,0
2013,16,CIN,MIN,42,14
2013,16,KC,IND,7,23
2013,16,STL,TB,23,13
2013,16,NYJ,CLE,24,13
2013,16,WAS,DAL,23,24
2013,16,CAR,NO,17,13
2013,16,JAC,TEN,16,20
2013,16,HOU,DEN,13,37
2013,16,DET,NYG,20,23
2013,16,SEA,ARI,10,17
2013,16,GB,PIT,31,38
2013,16,SD,OAK,26,13
2013,16,BAL,NE,7,41
2013,16,PHI,CHI,54,11
2013,16,SF,ATL,34,24
2013,17,ATL,CAR,20,21
2013,17,CIN,BAL,34,17
2013,17,TEN,HOU,16,10
2013,17,IND,JAC,30,10
2013,17,MIA,NYJ,7,20
2013,17,MIN,DET,14,13
2013,17,NYG,WAS,20,6
2013,17,PIT,CLE,20,7
2013,17,CHI,GB,28,33
2013,17,OAK,DEN,14,34
2013,17,NE,BUF,34,20
2013,17,NO,TB,42,17
2013,17,ARI,SF,20,23
2013,17,SD,KC,27,24
2013,17,SEA,STL,27,9
2013,17,DAL,PHI,22,24
